3.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,8.0,4.0,3.0,1.0,2.0,1.0,1.0,6.0,11.0,4.0,4.0,9.0,17.0,3.0,8.0,5.0,8.0,10.0,18.0,12.0,27.0,22.0,24.0,39.0,39.0,33.0,30.0,36.0,71.0,39.0,69.0,39.0,148.0,83.0,136.0,149.0,131.0,172.0,149.0,118.0,161.0,141.0,165.0,156.0,183.0,172.0,154.0,186.0,196.0,167.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,196.0,200.0
0.002000093460083008,0.0010001659393310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0010001659393310547,0.0009999275207519531,0.0009999275207519531,0.0009999275207519531,0.0009999275207519531,0.0009999275207519531,0.0019998550415039062,0.0019998550415039062,0.002000093460083008,0.002000093460083008,0.002000093460083008,0.003000020980834961,0.003999948501586914,0.005000114440917969,0.003999948501586914,0.003000020980834961,0.009999990463256836,0.009000062942504883,0.023000001907348633,0.002000093460083008,0.002000093460083008,0.0019998550415039062,0.00800013542175293,0.002000093460083008,0.0019998550415039062,0.006000041961669922,0.01100015640258789,0.015999794006347656,0.013000011444091797,0.016000032424926758,0.01399993896484375,0.016000032424926758,0.006999969482421875,0.010999917984008789,0.0070002079010009766,0.009000062942504883,0.009000062942504883,0.009999990463256836,0.008999824523925781,0.009000062942504883,0.00800013542175293,0.009999990463256836,0.008999824523925781,0.009999990463256836,0.017999887466430664,0.01900005340576172,0.012000083923339844,0.01100015640258789,0.010999917984008789,0.018000125885009766,0.016000032424926758,0.040000200271606445,0.04799985885620117,0.02200007438659668,0.013000011444091797,0.011999845504760742,0.015000104904174805,0.014000177383422852,0.01399993896484375,0.012000083923339844,0.02500009536743164
0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,6.0,9.0,5.0,5.0,9.0,5.0,12.0,5.0,25.0,30.0,23.0,5.0,15.0,22.0,22.0,39.0,15.0,40.0,65.0,29.0,51.0,54.0,51.0,120.0,120.0,116.0,112.0,81.0,147.0,130.0,169.0,131.0,140.0,180.0,170.0,167.0,160.0,200.0,181.0,200.0,200.0,158.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0010001659393310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0010001659393310547,0.0009999275207519531,0.0009999275207519531,0.0010001659393310547,0.0,0.0019998550415039062,0.0010001659393310547,0.0009999275207519531,0.0019998550415039062,0.002000093460083008,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.006000041961669922,0.006000041961669922,0.006999969482421875,0.004999876022338867,0.004999876022338867,0.012000083923339844,0.012000083923339844,0.006000041961669922,0.0019998550415039062,0.0019998550415039062,0.006000041961669922,0.006000041961669922,0.009999990463256836,0.009000062942504883,0.007999897003173828,0.00800013542175293,0.006999969482421875,0.00800013542175293,0.00800013542175293,0.007999897003173828,0.009999990463256836,0.009000062942504883,0.009000062942504883,0.009000062942504883,0.009000062942504883,0.009999990463256836,0.010999917984008789,0.01100015640258789,0.011999845504760742,0.012000083923339844,0.014000177383422852,0.013000011444091797,0.011999845504760742,0.011999845504760742,0.013000011444091797,0.01399993896484375,0.014000177383422852,0.01399993896484375,0.013000011444091797,0.014000177383422852
3.0,2.0,4.0,1.0,0.0,1.0,6.0,1.0,6.0,0.0,6.0,3.0,2.0,4.0,3.0,3.0,9.0,8.0,4.0,4.0,9.0,7.0,7.0,8.0,4.0,16.0,22.0,17.0,20.0,9.0,16.0,19.0,17.0,20.0,36.0,65.0,59.0,57.0,58.0,61.0,100.0,171.0,161.0,134.0,129.0,134.0,178.0,170.0,112.0,159.0,182.0,175.0,142.0,200.0,160.0,200.0,193.0,152.0,191.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0010001659393310547,0.0,0.0,0.0009999275207519531,0.0009999275207519531,0.0010001659393310547,0.0,0.0009999275207519531,0.0010001659393310547,0.0019998550415039062,0.002000093460083008,0.002000093460083008,0.0029997825622558594,0.003000020980834961,0.003000020980834961,0.0019998550415039062,0.002000093460083008,0.00800013542175293,0.007999897003173828,0.009000062942504883,0.007999897003173828,0.007999897003173828,0.009000062942504883,0.009999990463256836,0.009999990463256836,0.009000062942504883,0.009999990463256836,0.010999917984008789,0.010999917984008789,0.012000083923339844,0.011999845504760742,0.010999917984008789,0.013000011444091797,0.013000011444091797,0.014000177383422852,0.01399993896484375,0.013000011444091797,0.015000104904174805,0.016000032424926758,0.01399993896484375,0.015000104904174805,0.014000177383422852,0.017999887466430664,0.018000125885009766,0.017999887466430664,0.01699995994567871,0.01699995994567871
4.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,0.0,2.0,4.0,7.0,9.0,7.0,4.0,11.0,3.0,13.0,6.0,10.0,9.0,11.0,36.0,35.0,37.0,43.0,18.0,33.0,47.0,58.0,36.0,40.0,150.0,93.0,124.0,126.0,117.0,174.0,121.0,168.0,132.0,166.0,191.0,178.0,167.0,190.0,160.0,200.0,200.0,190.0,191.0,200.0,200.0,197.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0,0.0,0.0,0.0,0.0010001659393310547,0.0009999275207519531,0.0,0.0009999275207519531,0.0010001659393310547,0.0009999275207519531,0.0010001659393310547,0.0019998550415039062,0.002000093460083008,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.0029997825622558594,0.003000020980834961,0.007999897003173828,0.0070002079010009766,0.007999897003173828,0.007999897003173828,0.0070002079010009766,0.009999990463256836,0.00800013542175293,0.009000062942504883,0.008999824523925781,0.009999990463256836,0.013000011444091797,0.01100015640258789,0.010999917984008789,0.010999917984008789,0.009999990463256836,0.01399993896484375,0.013000011444091797,0.013000011444091797,0.012999773025512695,0.014000177383422852,0.016000032424926758,0.014999866485595703,0.016000032424926758,0.015000104904174805,0.014999866485595703,0.017000198364257812,0.017999887466430664,0.016000032424926758,0.01699995994567871,0.018000125885009766
2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,14.0,5.0,9.0,5.0,6.0,15.0,14.0,17.0,15.0,9.0,41.0,22.0,17.0,36.0,28.0,65.0,37.0,42.0,44.0,51.0,127.0,100.0,140.0,138.0,143.0,133.0,161.0,117.0,180.0,139.0,200.0,168.0,194.0,169.0,177.0,200.0,194.0,194.0,200.0,200.0,200.0,197.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010001659393310547,0.0,0.0,0.0,0.0,0.0009999275207519531,0.0,0.0,0.0009999275207519531,0.0,0.0,0.0010001659393310547,0.0,0.0,0.0009999275207519531,0.0010001659393310547,0.0,0.0009999275207519531,0.0010001659393310547,0.0009999275207519531,0.0009999275207519531,0.0009999275207519531,0.0019998550415039062,0.003000020980834961,0.002000093460083008,0.002000093460083008,0.0019998550415039062,0.006999969482421875,0.007999897003173828,0.006999969482421875,0.006999969482421875,0.006999969482421875,0.009000062942504883,0.009000062942504883,0.009999990463256836,0.009999990463256836,0.007999897003173828,0.010999917984008789,0.010999917984008789,0.012000083923339844,0.010999917984008789,0.009999990463256836,0.012000083923339844,0.012999773025512695,0.011999845504760742,0.012000083923339844,0.01100015640258789,0.015000104904174805,0.01399993896484375,0.015000104904174805,0.014999866485595703,0.015000104904174805,0.016000032424926758,0.016000032424926758,0.016000032424926758,0.01699995994567871,0.016000032424926758
